timestamp,date,price
1652216400,2022-05-10T17:00:00,0.1091
1652217300,2022-05-10T17:15:00,0.109
1652218200,2022-05-10T17:30:00,0.1079
1652219100,2022-05-10T17:45:00,0.1063
1652220000,2022-05-10T18:00:00,0.1057
1652220900,2022-05-10T18:15:00,0.1082
1652221800,2022-05-10T18:30:00,0.1074
1652222700,2022-05-10T18:45:00,0.1065
1652223600,2022-05-10T19:00:00,0.1078
1652224500,2022-05-10T19:15:00,0.109
1652225400,2022-05-10T19:30:00,0.1092
1652226300,2022-05-10T19:45:00,0.1082
1652227200,2022-05-10T20:00:00,0.1079
1652228100,2022-05-10T20:15:00,0.1071
1652229000,2022-05-10T20:30:00,0.1103
1652229900,2022-05-10T20:45:00,0.11
1652230800,2022-05-10T21:00:00,0.1088
1652231700,2022-05-10T21:15:00,0.108
1652232600,2022-05-10T21:30:00,0.1081
1652233500,2022-05-10T21:45:00,0.1074
1652234400,2022-05-10T22:00:00,0.1072
1652235300,2022-05-10T22:15:00,0.1071
1652236200,2022-05-10T22:30:00,0.1096
1652237100,2022-05-10T22:45:00,0.1095
1652238000,2022-05-10T23:00:00,0.1104
1652238900,2022-05-10T23:15:00,0.11
1652239800,2022-05-10T23:30:00,0.1094
1652240700,2022-05-10T23:45:00,0.1093
1652241600,2022-05-11T00:00:00,0.1093
1652242500,2022-05-11T00:15:00,0.1087
1652243400,2022-05-11T00:30:00,0.1093
1652244300,2022-05-11T00:45:00,0.1081
1652245200,2022-05-11T01:00:00,0.1078
1652246100,2022-05-11T01:15:00,0.1096
1652247000,2022-05-11T01:30:00,0.1094
1652247900,2022-05-11T01:45:00,0.1083
1652248800,2022-05-11T02:00:00,0.1076
1652249700,2022-05-11T02:15:00,0.1079
1652250600,2022-05-11T02:30:00,0.1074
1652251500,2022-05-11T02:45:00,0.1057
1652252400,2022-05-11T03:00:00,0.1031
1652253300,2022-05-11T03:15:00,0.1028
1652254200,2022-05-11T03:30:00,0.1037
1652255100,2022-05-11T03:45:00,0.1016
1652256000,2022-05-11T04:00:00,0.1031
1652256900,2022-05-11T04:15:00,0.1048
1652257800,2022-05-11T04:30:00,0.1042
1652258700,2022-05-11T04:45:00,0.1035
1652259600,2022-05-11T05:00:00,0.1052
1652260500,2022-05-11T05:15:00,0.1059
1652261400,2022-05-11T05:30:00,0.1072
