timestamp,date,price
1651852800,2022-05-06T12:00:00,378.9
1651853700,2022-05-06T12:15:00,379.1
1651854600,2022-05-06T12:30:00,380.5
1651855500,2022-05-06T12:45:00,381.3
1651856400,2022-05-06T13:00:00,382.4
1651857300,2022-05-06T13:15:00,381.5
1651858200,2022-05-06T13:30:00,381
1651859100,2022-05-06T13:45:00,380.2
1651860000,2022-05-06T14:00:00,379.1
1651860900,2022-05-06T14:15:00,378.5
1651861800,2022-05-06T14:30:00,379.6
1651862700,2022-05-06T14:45:00,380
1651863600,2022-05-06T15:00:00,381.1
1651864500,2022-05-06T15:15:00,381
1651865400,2022-05-06T15:30:00,380.5
1651866300,2022-05-06T15:45:00,381.7
1651867200,2022-05-06T16:00:00,381.1
1651868100,2022-05-06T16:15:00,381.2
1651869000,2022-05-06T16:30:00,380.4
1651869900,2022-05-06T16:45:00,380.4
1651870800,2022-05-06T17:00:00,381.3
1651871700,2022-05-06T17:15:00,380.8
1651872600,2022-05-06T17:30:00,380.3
1651873500,2022-05-06T17:45:00,380
1651874400,2022-05-06T18:00:00,379.7
1651875300,2022-05-06T18:15:00,379.2
1651876200,2022-05-06T18:30:00,379.3
1651877100,2022-05-06T18:45:00,380
1651878000,2022-05-06T19:00:00,380.3
1651878900,2022-05-06T19:15:00,380.1
1651879800,2022-05-06T19:30:00,380.6
1651880700,2022-05-06T19:45:00,379.6
1651881600,2022-05-06T20:00:00,379
1651882500,2022-05-06T20:15:00,380.4
1651883400,2022-05-06T20:30:00,379.3
1651884300,2022-05-06T20:45:00,379.8
1651885200,2022-05-06T21:00:00,379.2
1651886100,2022-05-06T21:15:00,380.1
1651887000,2022-05-06T21:30:00,379.2
1651887900,2022-05-06T21:45:00,378.9
1651888800,2022-05-06T22:00:00,379.6
1651889700,2022-05-06T22:15:00,379.5
1651890600,2022-05-06T22:30:00,378.7
1651891500,2022-05-06T22:45:00,378.7
1651892400,2022-05-06T23:00:00,378.6
1651893300,2022-05-06T23:15:00,377.2
1651894200,2022-05-06T23:30:00,376.3
1651895100,2022-05-06T23:45:00,377.1
1651896001,2022-05-07T00:00:01,376.5
1651896900,2022-05-07T00:15:00,376
1651897800,2022-05-07T00:30:00,376
1651898700,2022-05-07T00:45:00,375.3
1651899600,2022-05-07T01:00:00,374.4
1651900500,2022-05-07T01:15:00,375.2
1651901400,2022-05-07T01:30:00,376.1
1651902300,2022-05-07T01:45:00,376.4
1651903200,2022-05-07T02:00:00,377.1
1651904100,2022-05-07T02:15:00,376.1
1651905000,2022-05-07T02:30:00,375
1651905900,2022-05-07T02:45:00,376.1
1651906800,2022-05-07T03:00:00,376.3
1651907700,2022-05-07T03:15:00,375.9
1651908600,2022-05-07T03:30:00,376.8
1651909500,2022-05-07T03:45:00,378.2
1651910400,2022-05-07T04:00:00,379
1651911300,2022-05-07T04:15:00,378.8
1651912200,2022-05-07T04:30:00,377.5
1651913100,2022-05-07T04:45:00,377.6
1651914000,2022-05-07T05:00:00,378.3
1651914900,2022-05-07T05:15:00,378.5
